// 更新日期：2023-11-21
央视频道,#genre#
江苏卫视,https://live.metshop.top/hbgd.php?id=jswshd_3000
湖南卫视,https://live.metshop.top/hbgd.php?id=hnwshd_3000
深圳卫视,https://live.metshop.top/hbgd.php?id=szwshd_3000
天津卫视,https://live.metshop.top/hbgd.php?id=tjwshd_3000
广东卫视,https://live.metshop.top/hbgd.php?id=gdwshd_3000
黑龙江卫视,https://live.metshop.top/hbgd.php?id=hljwshd_3000
安徽卫视,https://live.metshop.top/hbgd.php?id=ahwshd_3000
辽宁卫视,https://live.metshop.top/hbgd.php?id=lnwshd_3000
四川卫视,https://live.metshop.top/hbgd.php?id=scwshd_3000
重庆卫视,https://live.metshop.top/hbgd.php?id=cqwshd_3000
贵州卫视,https://live.metshop.top/hbgd.php?id=gzwshd_3000
江西卫视,https://live.metshop.top/hbgd.php?id=jxwshd_3000
东南卫视,https://live.metshop.top/hbgd.php?id=dnwshd_3000
湖北卫视,https://live.metshop.top/hbgd.php?id=hbwshd_3000
河南卫视,https://live.metshop.top/hbgd.php?id=henwshd_3000
山东卫视,https://live.metshop.top/hbgd.php?id=sdwdhd_3000
海南卫视,https://live.metshop.top/hbgd.php?id=hainwshd_3000
广西卫视,https://live.metshop.top/hbgd.php?id=gxwshd_3000
吉林卫视,https://live.metshop.top/hbgd.php?id=jlwshd_3000
陕西卫视,https://live.metshop.top/hbgd.php?id=shxws_1000
内蒙古卫视,https://live.metshop.top/hbgd.php?id=nmws_1000
西藏卫视,https://live.metshop.top/hbgd.php?id=xzws_1000
河北卫视,https://live.metshop.top/hbgd.php?id=hebws_1000
青海卫视,https://live.metshop.top/hbgd.php?id=qhws_1000
宁夏卫视,https://live.metshop.top/hbgd.php?id=nxws_1000
云南卫视,https://live.metshop.top/hbgd.php?id=ynws_1000
山西卫视,https://live.metshop.top/hbgd.php?id=sxws_1000
甘肃卫视,https://live.metshop.top/hbgd.php?id=gsws_1000
新疆卫视,https://live.metshop.top/hbgd.php?id=xjws_1000
兵团卫视,https://live.metshop.top/hbgd.php?id=btws_1000
湖北综合,https://live.metshop.top/hbgd.php?id=hbzhhd_3000
湖北经视,https://live.metshop.top/hbgd.php?id=hbjsjd_3000
湖北垄上,https://live.metshop.top/hbgd.php?id=hblshd_3000
湖北公共·新闻,https://live.metshop.top/hbgd.php?id=hbgghd_3000
湖北影视,https://live.metshop.top/hbgd.php?id=hbys_1000
湖北教育,https://live.metshop.top/hbgd.php?id=hbjy_1000
湖北生活,https://live.metshop.top/hbgd.php?id=hbsh_1000

北京卫视,https://video.lzjtu.edu.cn/liverespath/f6555824f9b96b7f0adabeadabbcca1eb143af34/index.m3u8
湖北卫视,https://video.lzjtu.edu.cn/liverespath/a8e4cf2bade25844b998d7743d83331412ea841f/index.m3u8
湖南卫视,https://video.lzjtu.edu.cn/liverespath/9b1ccba5a2c611bb5d7c96243695572090cca5fd/index.m3u8
天津卫视,https://video.lzjtu.edu.cn/liverespath/41433c450cf4747cf2600adecc560bc90f344182/index.m3u8
东南卫视,https://video.lzjtu.edu.cn/liverespath/7a202b5f39c56db4ca3ca7a3dc21b073c9bc472a/index.m3u8
广东卫视,https://video.lzjtu.edu.cn/liverespath/57e80ee85ec1f4e523e1bca55f5a676abd292db8/index.m3u8
重庆卫视,https://video.lzjtu.edu.cn/liverespath/b14734af7f740eb61419248c57e25551a7d1093f/index.m3u8
广西卫视,https://video.lzjtu.edu.cn/liverespath/15f9ffc8f72eb7f7ddfe79669f246e4db4acc3c1/index.m3u8
广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8
浙江卫视,https://video.lzjtu.edu.cn/liverespath/f650ba03bb4883fe67a1fb7c193a00a4c0c93881/index.m3u8
四川卫视,https://video.lzjtu.edu.cn/liverespath/ca3f021632b48e6960797776657926074723d276/index.m3u8
江西卫视,https://video.lzjtu.edu.cn/liverespath/5262d7f97311b82a4a460f3b8221e4a7d394c2c0/index.m3u8
江苏卫视,https://video.lzjtu.edu.cn/liverespath/0be64515076e489456de2f33e7b58ff1b392d3b3/index.m3u8
陕西卫视,https://video.lzjtu.edu.cn/liverespath/ebc9ec3e297c071df95d759b6313b9d9dbc3dbda/index.m3u8
四川卫视,https://video.lzjtu.edu.cn/liverespath/ca3f021632b48e6960797776657926074723d276/index.m3u8
河北卫视,https://video.lzjtu.edu.cn/liverespath/0d0303a991ca71e06290b546e34104dbe0d0c64a/index.m3u8
山西卫视,https://video.lzjtu.edu.cn/liverespath/74908123d020c1a9f55e8a9652973187bcd07970/index.m3u8
山东卫视,https://video.lzjtu.edu.cn/liverespath/8b205af319dcc92c60a69a96423af21b24a29ca0/index.m3u8
安徽卫视,https://video.lzjtu.edu.cn/liverespath/6e91e17de838dbf7c77f9ed8e41726bd4a1516f5/index.m3u8
河南卫视,https://video.lzjtu.edu.cn/liverespath/4bc76db1677c6cd2176e652ed6fc1cd44d8c297b/index.m3u8
吉林卫视,http://hls1.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8
宁夏卫视,https://video.lzjtu.edu.cn/liverespath/eefad27700cf7ea30b4f5145f0b8d466a27c1478/index.m3u8
云南卫视,https://video.lzjtu.edu.cn/liverespath/d45a277ca433670e3f463b497783af19bb2c63f8/index.m3u8
海南卫视,https://video.lzjtu.edu.cn/liverespath/6439a34cf7b96bdfd8c4234fc91cb4912c9becd1/index.m3u8
贵州卫视,https://video.lzjtu.edu.cn/liverespath/11e39871ee899ed6c7bddadb1c83cbd658562297/index.m3u8
甘肃卫视,https://video.lzjtu.edu.cn/liverespath/975463fd39229112f75925af024d6ed11de84a0e/index.m3u8
内蒙古台,https://video.lzjtu.edu.cn/liverespath/5a601b122fcaacb6480b65cb74ee8f76347020d6/index.m3u8
辽宁卫视,https://video.lzjtu.edu.cn/liverespath/73aedb8ffd21b3b8afe4664591d4cb3a5cced827/index.m3u8
黑龙江台,https://video.lzjtu.edu.cn/liverespath/fe1745c7599e85d0a34fa0ad3986ef25c2ed7c6f/index.m3u8
青海卫视,https://video.lzjtu.edu.cn/liverespath/468aa6e90a67946eeb0e862e4b9f2764ee13cc75/index.m3u8
新疆卫视,https://video.lzjtu.edu.cn/liverespath/d75bf52e702ca0fb44344fc2e86e7675ac112ec7/index.m3u8
西藏卫视,https://video.lzjtu.edu.cn/liverespath/223db5dc75cab2536cbebcda8e6730ff6bf58309/index.m3u8


湖南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hunanHD
重庆卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=chongqingHD
江苏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangsuHD
北京卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=beijingHD
浙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=zhejiangHD
东方卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shanghaiHD
深圳卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shenzhenHD
辽宁卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=liaoningHD
天津卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=tianjinHD
贵州卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guizhouHD
四川卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sichuanHD
云南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=yunnanSD
东南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=dongnanHD
黑龙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=heilongjiangHD
安徽卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=anhuiSD
河北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hebeiSD
江西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangxiHD
湖北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hubeiSD
海南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hainanSD
吉林卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jilinHD
广西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangxiHD
广东卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangdongHD
河南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=henanHD
金鹰卡通,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jinyingSD
青海卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=qinghaiSD
山西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shanxiSD
兵团卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=bingtuanSD
宁夏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=ningxia
北京卡酷少儿,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=bjkakuSD
三沙卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sanshaSD
​山东教育卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sdjiaoyuSD
新疆卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=xinjiangSD
西藏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=xizangSD
内蒙古卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=neimengkuSD



湖南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226698/1.m3u8
东方卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226734/1.m3u8
浙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226690/1.m3u8
江苏卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226692/1.m3u8
深圳卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226688/1.m3u8
北京卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226719/1.m3u8
天津卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226686/1.m3u8
重庆卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226680/1.m3u8
东南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226670/1.m3u8?
湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226655/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226664/1.m3u8
四川卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226659/1.m3u8
山东卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
河南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226668/1.m3u8
河北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226684/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226682/1.m3u8
海南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8
黑龙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226716/1.m3u8
黑龙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226716/1.m3u8
贵州卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226672/1.m3u8


江苏卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jswshd8m/8000000
广西卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gxwshd8m/8000000
四川卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=scwshd/8000000
湖南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hunanwshd8m/8000000
浙江卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=zjwshd8m/8000000
东方卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=dfwshd8m/8000000
北京卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=bjwshd8m/8000000
天津卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=tjwshd8m/8000000
辽宁卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=lnwshd8m/8000000
安徽卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=ahwshd8m/8000000
黑龙江卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hljwshd8m/8000000
广东卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gdwshd8m/8000000
深圳卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=szwshd8m/8000000
湖北卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hubeiws8m/8000000
吉林卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jlwshd8m/8000000
山东卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=sdws8m/8000000
江西卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jxws8m/8000000
河南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hnwshd8m/8000000
河北卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hbwshd8m/8000000
甘肃卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gswshd8m/8000000
重庆卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=cqws8m/8000000
东南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=dnwshd8m/8000000
云南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=ynwshd8m/8000000
贵州卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gzwshd8m/8000000
海南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hainanwshd8m/8000000



江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
西藏卫视,http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xzws/2500000/mnf.m3u8
新疆卫视,http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xjws/1300000/mnf.m3u8



青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8



安徽频道,#genre#
安徽经济,http://skycw.vicp.net:4022/udp/238.1.79.44:4464
安徽经济,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
安徽影视,http://skycw.vicp.net:4022/udp/238.1.79.42:4448
安徽公共,http://skycw.vicp.net:4022/udp/238.1.79.43:4456
安徽综艺,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽农业,http://skycw.vicp.net:4022/udp/238.1.79.40:4432
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd
池州公共,http://cm.wshls.homecdn.com/live/829d.m3u8
池州公共,http://cm.wshls.homecdn.com/live/829d.m3u8?zanhd
池州公共,http://cm.wshls.homecdn.com/live/829d.flv?zanhd
淮南新闻,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南新闻,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
怀远一套,rtmp://m.yunxi.tv/yunxi-host/test_e7cba94f9450436fba1f747534dc9121?auth_key=1781502420-0-0-619476a370c978c22ffaaeb0288c332e
怀远二套,rtmp://m.yunxi.tv/yunxi-host/test_e8eed0b9088a44788eb393dd6d10e1fe?auth_key=1781502600-0-0-7b29b500b5449ae446cf9f5210c2114d
屯溪融媒,http://112.30.194.221:20080/live/63cfaf06e7064943b9a1b7d76d3470dd/hls.m3u8
屯溪融媒,http://112.30.194.221:20080/live/63cfaf06e7064943b9a1b7d76d3470dd/hls.m3u8?zanhd#rtmp://112.30.194.221:11935/live/63cfaf06e7064943b9a1b7d76d3470dd?zanhd
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8?zanhd
安徽影院,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
歙县综合,https://stream.ahwanyun.cn/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd

地方频道,#genre#
浙江公共新闻,https://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
上海新闻综合,https://pi.0472.org/tv/sh.php?id=xw
上海都市,https://pi.0472.org/tv/sh.php?id=ds




港澳台频道,#genre#
凤凰中文,https://pi.0472.org/tv/fhzw.php?auth=231122
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
翡翠台,https://pi.0472.org/tv/fct.php?auth=231122
翡翠台,http://r.jdshipin.com/qClQf
明珠台,https://pi.0472.org/tv/mzt.php?auth=231122
明珠台,http://r.jdshipin.com/ZQ4kN
凤凰资讯,http://r.jdshipin.com/0Rp07
澳视澳门,https://pi.0472.org/tv/asam.php?auth=231122
星空卫视,https://pi.0472.org/tv/startv.php?auth=231122
澳亚卫视,https://pi.0472.org/tv/aoya.php?auth=231122
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
莲花卫视,https://cntv.lat/tv/lhws.php
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
TVBS星河,http://r.jdshipin.com/sXuuD


海外频道,#genre#
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
NHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
半岛英语,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛阿语,https://live-hls-web-aja.getaj.net/AJA/02.m3u8
Thai PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FASHIONTV,https://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FASHIONTV 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
金砖电视,https://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻720P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻1080P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎Korea,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·JobPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩·EBS1,https://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·EBS2,https://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,https://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
俄·IGITV,https://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC,http://92.50.128.180/utv/1358/index.m3u8
美·NASA 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
乌·M2音乐,https://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,https://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBS America,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24,https://streaming.astrakhan.ru/astrakhan24/index.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
日本QVC,https://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
VB,https://live.tv2bornholm.dk/stream/live/chunklist.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8


其他频道,#genre#
欢笑剧场,http://rihou.cc:61/qiepian/bestv切片.php?id=hxjc8m/8000000
劲爆体育,http://rihou.cc:61/qiepian/bestv切片.php?id=jbtyhd8m/8000000
快乐垂钓,http://rihou.cc:61/qiepian/bestv切片.php?id=klcd8m/8000000
金鹰纪实,http://rihou.cc:61/qiepian/bestv切片.php?id=jyjs8m/8000000
戏曲精选,http://rihou.cc:61/qiepian/bestv切片.php?id=xqjx8m/8000000
上海第一财经,http://rihou.cc:61/qiepian/bestv切片.php?id=dycjhd8m/8000000
